ECO,29.60,40.00,948,0,0.531
ECO,29.20,40.00,946,0,0.584
ECO,29.50,40.00,946,0,0.588
ECO,29.30,40.00,945,0,0.453
ECO,29.00,40.00,943,0,0.000
ECO,29.90,40.00,942,0,0.534
ECO,29.10,40.00,943,0,0.535
ECO,29.80,40.00,942,0,0.534
ECO,29.80,40.00,941,0,0.564
ECO,29.10,40.00,942,0,0.535
ECO,29.30,40.00,941,0,0.557
ECO,29.30,40.00,941,0,0.538
ECO,29.00,40.00,944,0,0.000
ECO,29.60,40.00,942,0,0.571
ECO,29.60,40.00,942,0,0.553
ECO,29.80,40.00,943,0,0.519
ECO,29.70,40.00,942,0,0.485
ECO,29.10,40.00,942,0,0.563
ECO,29.80,40.00,942,0,0.530
ECO,29.60,40.00,942,0,0.540
ECO,29.20,40.00,942,0,0.541
ECO,29.50,40.00,941,0,0.514
ECO,29.50,40.00,939,0,0.550
ECO,29.70,40.00,942,0,0.533
ECO,29.70,40.00,939,0,0.596
ECO,29.20,40.00,940,0,0.598
ECO,29.80,40.00,939,0,0.558
ECO,29.50,40.00,940,0,0.573
ECO,29.90,40.00,939,0,0.548
ECO,29.80,40.00,941,0,0.583
ECO,29.90,40.00,939,0,0.596
ECO,29.20,40.00,937,0,0.547
ECO,29.20,40.00,940,0,0.530
ECO,29.90,40.00,942,0,0.545
ECO,29.90,40.00,941,0,0.535
ECO,29.40,40.00,938,0,0.529
ECO,29.80,40.00,939,0,0.561
ECO,29.00,40.00,940,0,0.000
ECO,29.60,40.00,938,0,0.558
ECO,29.60,40.00,939,0,0.532
ECO,29.90,40.00,939,0,0.590
ECO,29.90,40.00,938,0,0.558
ECO,29.30,40.00,261,0,132.30
ECO,29.00,40.00,246,0,0.00
ECO,29.60,40.00,251,0,129.80
ECO,29.70,40.00,242,0,137.60
ECO,29.80,40.00,255,0,130.70
ECO,29.50,40.00,256,0,128.10
ECO,29.80,40.00,256,0,127.70
ECO,29.90,40.00,265,0,127.30
ECO,29.10,40.00,261,0,135.90
ECO,29.20,40.00,261,0,135.50
ECO,29.30,40.00,256,0,123.90
CONFORT,29.20,40.00,267,1,137.30
CONFORT,29.80,40.00,267,1,128.50
CONFORT,29.60,40.00,263,1,129.60
CONFORT,29.90,40.00,267,1,133.30
CONFORT,29.10,40.00,261,1,108.50
CONFORT,29.50,40.00,263,1,127.80
CONFORT,29.80,40.00,265,1,128.40
CONFORT,29.80,40.00,272,1,112.00
CONFORT,29.60,40.00,259,1,129.80
CONFORT,29.10,40.00,275,1,125.10
CONFORT,29.50,40.00,272,1,129.90
CONFORT,29.50,40.00,268,1,128.20
CONFORT,29.40,40.00,266,1,129.90
CONFORT,29.30,40.00,274,1,135.90
CONFORT,29.70,40.00,279,0,131.90
CONFORT,29.20,40.00,283,0,129.10
CONFORT,29.30,40.00,270,0,137.00
CONFORT,29.50,40.00,276,0,129.90
CONFORT,29.70,40.00,283,0,128.80
CONFORT,29.00,40.00,279,0,139.30
CONFORT,29.70,40.00,272,0,131.20
CONFORT,29.80,40.00,275,0,129.70
CONFORT,29.20,40.00,286,0,107.80
CONFORT,29.90,40.00,276,0,132.10
CONFORT,29.60,40.00,276,0,132.70
ECO,29.00,40.00,934,0,0.001
ECO,29.60,41.00,930,0,0.557
ECO,29.60,41.00,930,0,0.451
ECO,29.70,41.00,929,0,0.547
